Date,DIS,WBD,SONY
2021-06-25,174.24659729003906,30.860000610351562,19.168241500854492
2021-06-28,172.50755310058594,30.56999969482422,19.211162567138672
2021-06-29,169.92828369140625,30.34000015258789,19.486251831054688
2021-06-30,171.72596740722656,30.68000030517578,18.96729278564453
2021-07-01,173.18167114257812,31.200000762939453,19.168241500854492
2021-07-02,173.03512573242188,31.139999389648438,19.831573486328125
2021-07-06,169.69381713867188,30.34000015258789,19.720367431640625
2021-07-07,168.84384155273438,29.559999465942383,19.65403175354004
2021-07-08,168.82427978515625,28.780000686645508,19.38089942932129
2021-07-09,172.9667205810547,29.299999237060547,19.907657623291016
2021-07-12,180.1378631591797,29.649999618530273,20.34857940673828
2021-07-13,179.42465209960938,29.100000381469727,20.344676971435547
2021-07-14,179.199951171875,28.739999771118164,20.401254653930664
2021-07-15,179.91314697265625,28.459999084472656,20.069589614868164
2021-07-16,175.18450927734375,28.18000030517578,19.80230712890625
2021-07-19,168.97084045410156,27.81999969482422,19.207260131835938
2021-07-20,172.68341064453125,28.1299991607666,19.33017349243164
2021-07-21,172.82017517089844,28.790000915527344,19.59940528869629
2021-07-22,171.10067749023438,28.479999542236328,19.41796875
2021-07-23,172.0874481201172,28.469999313354492,19.638423919677734
2021-07-26,174.6276092529297,29.34000015258789,19.371145248413086
2021-07-27,175.37013244628906,28.829999923706055,19.437475204467773
2021-07-28,174.97933959960938,29.389999389648438,20.12031364440918
2021-07-29,174.24659729003906,30.18000030517578,20.65292739868164
2021-07-30,171.97019958496094,29.010000228881836,20.34857940673828
2021-08-02,171.5110321044922,29.09000015258789,20.368083953857422
2021-08-03,169.00991821289062,27.8700008392334,20.227617263793945
2021-08-04,168.60935974121094,28.34000015258789,19.950578689575195
2021-08-05,172.6443328857422,29.200000762939453,20.063737869262695
2021-08-06,173.05465698242188,29.040000915527344,20.020814895629883
2021-08-09,172.65408325195312,29.229999542236328,20.022764205932617
2021-08-10,172.99606323242188,29.440000534057617,19.68134880065918
2021-08-11,173.99256896972656,29.450000762939453,19.853031158447266
2021-08-12,175.1649627685547,28.899999618530273,19.548681259155273
2021-08-13,176.91378784179688,28.420000076293945,19.888151168823242
2021-08-16,174.96957397460938,28.34000015258789,19.558435440063477
2021-08-17,171.7845916748047,28.610000610351562,19.21311378479004
2021-08-18,170.7196502685547,28.450000762939453,19.179946899414062
2021-08-19,169.26393127441406,27.739999771118164,18.848283767700195
2021-08-20,171.09091186523438,28.06999969482422,19.049232482910156
2021-08-23,173.5724639892578,28.440000534057617,19.76719093322754
2021-08-24,174.36383056640625,28.700000762939453,20.311508178710938
2021-08-25,174.20750427246094,28.739999771118164,20.553428649902344
2021-08-26,172.49777221679688,27.889999389648438,19.831573486328125
